words	cat_label	sent_label
记得 是 3 月 18 日 入住 ， 通过 携程 预定 一个 3 － 4 楼 的 商务 大床 ， 结果 给 的 1 楼 ， 我 要求 的 洗澡 设施 良好 也 没有 达到 ， 喷头 根本 固定 不住 。 因为 这次 是 1 天 也 就 没有 要求 更换 房间 ， 比起 第一次 在 这里 的 预定 （ 不是 携程 ） ， 这次 非常 不 满意 ， 终于 体验 到 预定 要求 无法 达到 是 什么 感觉 了 ！ ！ ！	5	0
一直 用沙宣 ， 赶上 618 活动 真的 很 便宜 ！	0	1
那么 大 的 一个 硬盘 居然 只分 了 一个 区 ， 发热 控制 一般 ， 音箱 的 声音 感觉 小 了 一点 ， 另外 好像 蓝牙 的 功能 不可 用 。 16 ： 9 的 屏幕 比例 还 在 适应 中 。	3	0
蒙牛 的 这个 牛奶 名字 很 牛 逼 啊 。	6	1
6.18 活动 购买 ， 2 大瓶 ? 好些个 试用装 ， 够用 一阵子 啦 ！	0	1
不错 ， 华为 信赖 的 国产品牌 ， 支持 国产 。 用 着 不错 ， 不卡 也 不 发热 ， 分辩率 蛮高 的 ， 国之 品牌 ? ?	3	1
这家 酒店 位置 , 房间 性价比 都 不错 的 . 但 不知 是不是 由于 客人 多 , 服务 自然 下降 . 携程 的 客人 好象 在 这里 不太 受欢迎 . 每次 入住 , 要不是 订 的 大 床间 没有 , 要不是 房间 没有 , 要不是 还 没有 打扫 出来 . 而且 不能 积 会员卡 的 分 . 前台 说 是 上面 规定 的 , 也 没有 什么 依据 . 补充 点评   2007 年 12 月 9 日   ：   这家 酒店 的 服务 越来越 差 , 酒店设施 也 旧 了 , 大 不如 从前 . 以后 不住 了 .	5	1
太 扯淡 的 一次 购物 ， 拍 了 两个 商品 ， 当时 页面 显示 的 很 清楚 赠品 是 一套 音箱 ， 而主 商品 清单 里 也 很 清楚 地 显示 着 包含 一套 音箱 ， 结果 就是 只 给我发 来 一套 ， 咨询 客服 说 赠品 就是 主 商品 的 附件 。 现在 把 商品销售 页面 改 了 就 有用 了 么 ？ 你们 自己 的 客服 都 把 清单 列出来 了 ， 睁大眼睛 看看 吧 ！ 那个 要 另外 购买 的 麦克 不是 还 特意 写 出来 了 么 ？ 这么 大 一套 音箱 怎么 不写 呢 ？ ！ 果然 是 * * * * ， 明摆着 欺负 消费者 啊 ！	6	0
质量 差 的 无法 去 评价	4	0
产品设计 差得 很 ， 垃圾 卖家 ， 20 号 申请 退货 ， 29 号 都还没 审核 ， 客服 也 不 给 回复 。	4	0
被 坑 了 ， 不好 用 ， 只能 给 一星 ?	0	0
自带 的 Linix 系统 上上网 还 可以 ， 想 玩 其他 的 功能 毫无疑问 得换 XP . 偶在 京东 订 的 时候 为了 装 XP 方便 ， 一起 买 了 阿帕奇 的 USB 光驱 。 到货 后 ， 发现 该 USB 光驱 无法 引导 系统 光盘启动 ， 已 验证 过该 光驱 读写 功能 正常 。	3	0
不 好吃 不 好吃 不 好吃   不是 新鲜 的   康康 的 感觉   哎   下次 不买 了	6	0
负面 报道 致 蒙牛 销量 降 三成   蒙牛 昨日 公布 上半年 业绩 报告 。 中 报 显示 ， 蒙牛 实现 营业 收入 183.6 亿元 ， 同比 下跌 1.17% 。 受到 2011 年末 黄曲霉素 等 负面 报道 影响 ， 蒙牛 的 市场 销售 一度 下滑 近 30% 。 近日 又 因 篡改 日期 陷入 舆论 漩涡 的 蒙牛 集团 表示 将 提高 透明度 ， 提升 蒙牛 形象 。	6	0
效果 一般般 ， 味道 跟 商场 的 不 一样 ， 使用 后 没 啥 效果 ， 感觉 买到 假 的 啦	0	0
就是 图离 机场 近 了 ， 但 这 幺 小 的 房间 这个 价 实在 有点 贵 。 600 虽然 在 上海 不算 多 ， 但 选择面 实在 也 不少 ， 主要 考虑 飞 国外 怕 误机 ， 以后 住 2 号线 沿线 也 可以 。	5	0
设施 是 很 一般 ， 但是 服务 人员 的 态度 不敢恭维 的 。 早饭 很差 ， 一大群 服务员 乱哄哄 围 在 一起 ， 就是 没有 一个 人理 你	5	0
感觉 屏幕 小点 ， 屏边 上 的 一圈 地方 没有 充分利用 啊 。 再有 彩屏机 子 耗电量 是 个 问题 ， 用 2 天 就要 充电 了 ， 没有 双电 双充 盯 不住 用 的	3	0
有 好几个 这样 的 ? 了 ， 这 是不是 打 了 什么 药水 的 苹果 呢	6	0
之前 在 木宝 买 过 花花公子 的 裤子 ， 质量 可以 价格 有点 小贵 ！ 这次 刚好 刚好 赶上 京东 秒杀 ， 提前 选 好 ， 放入 购物车 了 ！ 设置 好 了 提醒 ！ 秒杀 成功 ！ 物流 稍微 慢 了 一点 ， 应该 是 中间 清明节 的 原因 吧 ！ 手感 挺 好 ， 期待 在 穿 上 之后 的 感觉 ！	4	1
很 不 满意 ， 买 了 好 几次 妈 的 第一次 遇到 这种 情况 ， 快递 送货 不 送到 地址 送到 别人 那里 去 了 ， 打电话 还特 么 不接 ， 去 你 大爷 ， 影响 心情	4	0
很 好 啊 ， 很 新鲜 ， 珊珊 甜甜的 ， 味道 好极 啦	6	1
环境 一般 ， 设施 较 旧 ， 豪华 标准间 看不出 哪 豪华 来 ， 浴室 特滑 ， 差点 扭伤脚 ， 以后 不再 住 这 了	5	0
不错 ， 便宜 ， 好吃 ， 性价比 高 ， 包装 可靠 ， 防 跌伤 。	6	1
同样 的 牌子 同样 的 裤子 ， 别家 只 * ， 这家 裤子 价钱 真是 不靠 谱 。 * 知道 体现 在 哪里 。	4	0
颜色 太深 了   跟 店里 的 图片 相差 很大	4	0
1 。 接口 设计 不合理 ， 鼠标 USB 的 位置 在 右下方 插上 很 别扭 。 电源接口 在 右侧 ， 和 光驱 一侧 。   2 。 内存 应换 为 800MHz ， 而 不是 现在 的 好像 是 667 ， 更 充分利用 性能 。   3 。 低于 4K 可以 买 。 驱动 盘里 应 加入 xp 驱动	3	0
买 了 好 几天 了 ， 一直 没有 穿 ， 今天 穿 的 时候 扛 了 一桶 矿泉水 回家 。 不妨 裤裆 裂线 了 ， 刚缝 回来 继续 穿着	4	0
房间 有些 小 了 ， 但 还 算 不错 。 很 奇怪的是 没有 床头 ？ ？ ？ 早餐 还 不错 交通 挺 方便 的 ， 到 市区 比较 远 ， 不过 乌鲁木齐 打车 也 方便 ， 才 20 多块 ， 开 了 半个 多 小时	5	1
看看 再说 ， 除了 充电器 什么 都 没有 ， 平板 里面 什么 都 没 下载 ， ， 而且 可用内存 只有 4G 不 知道 什么 问题	3	0
一直 用 这 牌子 的 洗发水 ， 京东 购买 质量 安全可靠	0	1
苹果 是 我 第二次 购买 了 ， 给 妈妈 买 的 ， 妈妈 说 好吃 ， 甜 还 很脆 ， 好吃 就 一直 购买 ， 不用 去 水果店 水果 就 可以 到家 ， 方便	6	1
给力 ， 比 超市 便宜 ， 物流 速度 快 。	0	1
东西 不错 很 好 用	3	1
昨天 刚买 完 就 降价 ， 也 太快 了 ，	0	0
房间 不算 大 ， 中规中矩 。 北方 的 服务 就 真的 不敢恭维 了 ， CHECK - IN 后 都 没有 服务生 帮 你 拿 行李 到 房间 去 。 周围 都 是 酒店 没 啥 逛 的 ， 自己 吃 早饭 可以 去 万豪 和 喜来登 之间 那条 路 的 永和 豆浆店 ， 很 便宜 。	5	1
用 着 挺 好 的	3	1
物流 快 包装 好 价格便宜 ， 比 超市 便宜 了 一半 ， 618 真 实惠 。	0	1
买 了 二箱 ， 包装 很 好 ， 送货 飞快 。 苹果 个个 鲜亮 ， 吃 起来 脆甜 口感 很 好 ， 买 对 了 。	6	1
不 知道 博主 怎么 想 的 ， 去年 的 图片 拿 出来 晒 ， 知道 错 了 还 不 改正 ， 反而 理直气壮 地说 反正 跟 蒙牛 有 关系 ， 蒙牛 就 得 出来 解释 ！ 蒙牛 是 怎么 招惹 博主 了 ， 我 也 求 蒙牛 给 个 解释 呗 ？	6	1
前台 服务 较 好 ， 对于 未 按照 预订 时间 到达 的 客户 ， 还 能够 保留 预订 ， 但是 沟通 技巧 不是 很 好 ， 上次 住 时 没有 用 携程 的 预订 ， 感到 服务 很 好 ， 所以 这次 用 携程 预订 ， 但是 感到 两次 服务 不 一样 了 。	5	1
外观 漂亮 ， 尤其 是 屏幕 ， 经 检验 完美 屏 ， 其他 配置 也 和 商品 介绍 一致 ， 收到 的 机器 为 未 开封 机器 ， 硬盘 通电 8 小时 ， 非常 满意 。	3	1
第二次 买 潘 苹果 了 ， 这次 买 的 稍微 大 点 ， 75mm 的 。 味道 和 新鲜 的 差不多 ， 酸甜 合适 ， 保存 的 很 好 。	6	1
垃圾 货   大家 千万 不要 买	3	0
商品质量 也 相当 不错 。 太 喜欢 了 ， 谢谢 ！	4	1
非常 差 ， 大小 不论 ， 表皮 都 已经 烂 了 ， 买 了 六个 几乎 全都 有烂 的 ， 只是 程度 不同 ， 虽然 有 的 没有 侵入 果肉 ， 但是 这么 热 的 天 也 很 难留 得 住 ， 只好 抓紧时间 吃掉 。 以后 还是 不能 买 水果 生鲜 ， 太 不靠 谱 了 。	6	0
1 、 外观 ， 感觉 大方 、 成熟 。 体积 适中 （ 相对 于 智能手机 而言 ） ， 由于 以前 使用 515 ， 感觉 体积 比 515 小巧 ， 上盖 面板 美观大方 。   2 、 屏幕 和 键盘 ， 2 ． 2 英寸 、 26 万色 的 内屏 色彩艳丽 ， 过渡 自然 ， 在 阳光 下 也 能 看清楚 ， 按键 大小 适中 ， 手感 很 好 （ 相对 515 键盘 小 而且 硬 ） ， 一般 不会 按 错键 。 3 、 8390 支持 SD / MMC 卡 ， 大大提高 可玩性 。 而且 目前 的 应用软件 较 多 ， 可以 根据 玩家 的 需要 而 增加 应用 功能 。	3	1
显卡 小 了 一点 ， 要是 有 512M 就 好 了 ； CPU 在 超级 兔子 硬件 测试 里 显示 是 1.6 G ， 但 CPU - Z 测试 是 2.4 G ， 不 知道 是 怎么回事 。 再就是 电脑 刚刚 收到 就 降价 400 元 ， 还 送 杀毒软件 ， 可惜 了 。 另外 发热量 较大 。	3	0
1 是 性价比 高 2 是 功能 在 同类产品 中 比较 全 3 是 好 大 的 屏幕 啊 4 是 一键 通是 阿尔卡特 传统 风格 继承 和 发展 很 好 用 5 是 好 可爱 的 外表 6 是 功能 全 , 能 上网 7 能经 摔	3	1
打车 太 不 方便 ， 我 在 门口 等 了 40 分钟 ； 早餐 品种 少 。 宽带 还 比较 快 ！ 房间 空调 调 不了 。 苏州 还有 一个 茉莉花 假日 ， 下次 试试 。 补充 点评   2008 年 4 月 22 日   ：   刚 接到 酒店 预订 部 的 电话 ， 对 所 提 的 意见 进行 了 跟踪 反馈 ， 赞 一个 。 与 我 14 日 入住 的 上海 华港 雅阁 酒店 （ 虹桥机场 ） 比 起来 ， 真是 天壤之别 。 24 日 又 到 苏州 ， 不过 这次 我 已经 预订 了 另外 一家 酒店 ， 下次 到 苏州 ， 我会 考虑 再次 入住 友联 。 希望 真的 已经 改进 。	5	0
衣服 是 正品 ， 很 合身 ， 也 很 暖和 ， 值 的	4	1
虚假 宣传 ， 吹风机 真的 被 风吹 走 了 。 限量 送 完 为止 就算 送 完 了 为什么 不改 宣传 页面 ？ 我 就 呵呵 呵 了 ！ 又 不是 没人 晒 单 ！	0	0
不想 说 了 ， 累	3	0
很 不错 ， 正品 ， 使用 后 ， 效果 蛮 好 ， 头发 很 顺 ， 感谢 京东 给 我们 带来 了 方便 ， 足不出户 可以 买 到 品牌 产品 ， 再次 感谢 ！ 昨天 订购 ， 今天上午 送到 ， 物流 超快 ， 快递 员 送货上门 ， 服务态度 极好 ， 给予 全 五星 好评 ！	0	1
这么 好 的 酒店 , 价格 居然 不高 , 感觉 占便宜 了 似的 . 内部 餐厅 也 不错 , 吃海鲜 很 好	5	1
相信 京东 ， 快捷 方便 ， 生活 好帮手 ， 离不开 的 生活 助手 ， 正品 有 保障 ， 优惠 多多 ， 每天 都 能 发现 新 乐趣 ， 选 品牌 选 京东 ！	0	1
特别 划算 ， 还有 免费 换购 ， 早上 拍 下午 就 到 了 ， 速度 超快 ， 快递 师傅 也 特别 好 ， 我家 电话 没电 了 ， 还 特地 放在 楼下 ， 避免 我们 跑 一趟 ， 太好了 ！	0	1
吃 了 一个 ， 一般般 吧 ， 没有 图片 那么 透红	6	1
包装 完好   送货 快速   值得 拥有   有 赠品 哦	0	1
由于 不是 本人 入住 ， 是 朋友 住 的 ． 酒店 好像 是 新装修 过 了 ， 所以 感觉 还 不错 ． 性价比 比较 高 ．	5	1
明明 写 的 洗发露 是 2 瓶 ， 可是 只 收到 一瓶 ， 真没想到 京东 居然 这样 虚假 销售	0	0
首先 ， 这是 一个 差评 ， 我 在 京东 购物 有史以来 第一次 差评 ， 衣服 质量 很差 ， 手感 不好 ， 说 它 合身 ， 肩部 挺 合身 的 ， 说起 细节 来 ， 比如 领口 偏小 ， 袖口 偏 大 ， 下摆 偏宽 ， 这是 什么 衣服 啊 这 是 ， 换 还是 不 换 ？ 换 是 还 大码 还是 小 吗 ？ 这个 很 为难 ， 退 吧 ， 就 这么 个 价格 ， 运费 要 不要 我出 ？ 布料 很 不 怎样 ！ 穿着 感觉 有点 透明 ， 整体而言 根本 就 没有 照片 模特 的 那种 效果 ， 我 体重 126 ， 身高 170 ， 和 模特 的 身材 相近 ， 我 穿 起来 感觉 挺 奇葩 的 ！ 再说 物流 ， 这是 一个 很 不 愉快 的 物流 ， 若非 翻 短信 无意 中翻 到 这条 提示 物流 到 的 信息 我 都 不 知道 原来 物流 已经 到 了 ， 一个 电话 没有 ， 就 一个 短信 ， 这 短信 还 直接 被 拦截 了 ， 提示 陌生 号码 ， 可能 存在 欺诈 ！ 这么 个 短信 有个 毛用 ？ 好 ， 短信 通知 也 是 通知 ， 居然 是 寄存 在 别人 那里 ， 没 打电话 通知 也 就算 了 ， 私自 寄存 在 别人 的 店 里面 ， 见 过 懒 的 快递 员 没见 过 这么 懒 的 ！ 真的 是 太 糟糕 了 ！ 心情 很 不 愉快 ， 很 不 愉快 的 一个 原因 我 得 去 老远 的 地方 去取 这个 快递 ， 我 网购 不 就是 图 一个 方便 ， 一个 省事 吗 ？ 还 得 跑 那么 远 拿 着 那个 取件 码去 一个 陌生人 的 店 里面 去 取回 属于 自己 的 东西 ， 还 遭 人家 质问 ， 你 谁 ？ 干嘛 的 ？ 取件 码 多少 ？ 审 犯人 呢 ？	4	0
垃圾 东西 ， 和 图片 上 的 差别 太 大	4	0
华为 的 质量 确实 好 ， 平板 系统 好用 ， 质量 非常 好 ！	3	1
质量 不错   挺 实惠 的   下次 还会来 的	4	1
体验 不错 ， 屏幕 分辨率 超级 好 ， 音效 特别 棒 ， 指纹识别 有时候 不太 灵敏 ， 赠送 的 贴膜 有点 垃圾 ， 32G 内存 实际 只有 20 多点 ， 不太 够用 ， 还有 要 3 个 多 小时 ， 特别 慢 ， 不过 待机时间 长 。	3	1
感觉 跟 假 的 一样 ， 没有 包装 ， 重要 的 是 用 了 几次 起 头屑 ， 和 滋源 差 不少	0	0
裤子 版型 不错 ， 洗 了 也 不会 褪色 ， 布料 摸 起来 也 感觉 好好 ， 而且 最最 关键 的 是 穿 起来 好帅 ， 分 分钟 被 我 哥帅 一脸	4	1
走廊 的 地毯 非常 软 ， 很 舒服 。 服务员 的 服务 也 很 周到 ， 态度 很 好 。 感觉 酒店 的 管理 比较 到位 。 一层 的 自助 早餐 品种 有些 少 、 单调 。 不过 晚上 露天 的 啤酒节 感觉 很 好 ， 凉爽 的 风吹 着 ， 喝点 酒 ， 特别 舒服 ， 主要 是 比较 卫生 。	5	1
其实 已经 住 过 这间 酒店 很 多次 了 ， 以前 是 公司 合同 酒店 ， 所以 不能 在 这里 评价 ， 但 实际上 ， 我 喜欢 这 间 酒店 已经 很久 了 。 这 间 酒店 是 我 在 深圳 的 两间 指定 酒店 之一 。 以前 去 ， 这 间 酒店 的 大堂 有股 霉味 ， 这次 去 已经 好多 了 。 缺点 就是 酒店 大堂 太小 了 。 服务 非常 好 ， 服务员 态度 很 好 ， 很 有 礼貌 。 只是 三部 电梯 中 的 一部 太小 了 ， 而且 ， 不能 和 其它 两部 电梯 联动 。 房间 异常 的 好 ， 只是 风景 不好 ( 这 是 没 办法 的 ) 。 交通 方便 ， 有 很多 出租车 。 因为 酒店 在 住宅区 里 ， 大堂 旁边 就是 银行 提款机 ， 对面 是 便利店 ， 酒店 旁边 有 一个 咖啡 酒吧 。 总之 ， 这 间 酒店 极好 ， 极有 推荐 价值 。 反正 我 下次 还会 住 的 补充 点评   2008 年 7 月 31 日   ：   补充 楼下 人 说 房间 里 的 “ 的 、 的 、 的 ” 声 ， 这是 空调 的 声音 ， 我试 过 ， 把 空调 管理 睡 就 好 了 ( 但 不 可能 ， 太热 了 ) ， 我 房间 也 有 这种 声响 ， 但 不 影响 睡眠 ， 建议 酒店 看 一下 ， 怪 恐怖 的 ， 但 实际上 ， 真的 不用 害怕 。 还有 ， 床 很 舒服 ， 但 很小 。 建议 ： 提供 “ 荞麦 ” 枕头 ， 比如 我 ， 我 就 不 喜欢 那种 软 的 枕头 ， 睡着 不 舒服 。	5	1
去 你 吗 B   老子 和 你们 联系 了   说好 大 了 拒签 了 没退 我 钱   还 私自 给 我 签收 了   你们 就是 这样 做生意 的 ？ * * 拿 去 给 你 吗 上坟	4	0
性价比 非常 好 的 酒店 ， 房间 设施 超好 ， 卫生间 分 了 3 个 部分 ， 淋浴房 ， 卫生间 ， 化妆间 ， 非常 干净 ， 装修 很 有 欧式 风格 ， 枕头 舒服 ， 床 也 大 , 服务态度 也 不错 , 商务 房 还 配 电脑 , 下次 还来 !	5	1
许是 我 对 儿子 讲故事 讲 的 太 多 ， 养成 了 他 自己 不太爱 阅读 的 习惯 ， 所以 ， 近来 我 在 慢慢 培养 他 自己 看书 不 依赖 大人 的 习惯 ； 每晚 临睡前 由 过去 总是 我 将 给 他 听 ， 变成 了 现在 互相 讲 一个 ， 而 这 一个 ， 儿子 总是 选择 这一 本书   《 故事 百宝箱 》 。 故事 内容 简单 （ 却是 经典 ） ， 生僻字 少 （ 字 不算 少 ） ， 又 有 很多 很大 图画 （ 绘本 ， 不 繁乱 ） ， 对于 才学 阅读 的 孩子 来讲 ， 还有 什么 更好 的 选择 呢 ？ 儿子 的 喜欢 就是 家长 的 喜欢 。	1	1
打着 lee 的 牌子 做 的 虚假 广告 ， 垃圾 货 ， 在 京东 买 了 那么 多货 ， 基本 不 评论 ， 这次 真的 不爽	4	0
不错 很 好 很 好 很 好 很 好 很 好 很 好 很 好 很 好 很 好 很 好 很 好 很 好 很 好 很 好 很 好 很 好 很 好	0	1
送 的 内胆 包 比较 差 ， 由于 电池 的 缘故 ， 重量 也 稍微 重了 一点 ， 不 突出 设计 很 好 ， 但是 还是 没有 浑然一体 ， 最大 的 一个 问题 是 升级 ， 没有 提供 空余 的 内存 扩展槽 ， 如果 升级 ， 需要 用 2G 的 条子 替换 掉 自带 的 1G 条子 ， 非常 不好 ！ ！	3	0
比 描述 的 小太多 了 ， 随意 拆 了 几个 ， 没 一个 达标 的 。 60mm 都 没有 ， … 物流 可以 ， 东西 太 差 。	6	0
质检 好 信任 花花公子 ， 穿 上 不错 。 好	4	1
88 秒 的 ， 还 可以 了 ， 原价 90 多 呢 ， 一直 用 的 很 好 ， 就 买 了 。	0	1
作者 有 一种 专业 的 谨慎 ， 若能 有幸 学习 原版 也许 会 更好 ， 简体版 的 书 中 的 印刷错误 比较 多 ， 影响 学者 理解 ， 全书 结构 简单 ， 但 内容 详实 ， 学 起来 如鱼得水 非常 轻松 。 这 只是 一项 技术 而已 ， 若 可以 结合 本 专业 ， 将会 得到 更 高 的 学习 快乐 ， 家财万贯 不如 一技 在 身 ， 一技 在 身 不如 一念 在 心 ， 本书 有 不仅 有技 ， 而且 有念 。 书中 佳品 。	1	1
